id,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,row_id
24707452,538003366,2023-05-27T20:14:05Z,27.91172,-82.44095,0,151.2,333,ALGOMA VALUE,IMO7926148,V7QH6,70,5,244,32,12.8,70,A,1359
24708740,477137600,2023-05-27T20:14:12Z,28.27649,-92.92386,13,322.6,325,ORIENTAL JUBILEE,IMO9763813,VRPP5,80,0,225,40,10.97,80,A,444
24708208,566690000,2023-05-27T20:14:33Z,27.8181,-97.20415,3.4,111,100,EAGLE SAN PEDRO,IMO9594858,9V9334,80,0,274,49,17.2,80,A,1646
26366297,538007204,2023-05-27T20:14:37Z,29.7435,-95.28415,0,131,146,GWEN,IMO9407067,V7LP6,80,5,144,24,9.6,89,A,969
24709534,636021073,2023-05-27T20:15:02Z,29.22464,-94.67096,0,250,73,PROGRESS,IMO9611577,5LCD4,70,1,177,28,6,70,A,881
24724046,228075700,2023-05-27T20:15:10Z,27.59337,-96.43358,1.6,60.5,66,ANNE,IMO9722936,FIYQ,80,3,333,59.2,15.77,89,A,1562
24714855,338196024,2023-05-27T20:15:24Z,25.99127,-80.1201,0,360,511,GRAND PRINCESS,NA,WDH7485,69,0,39,12,2.5,69,A,2346
24724336,566646000,2023-05-27T20:15:45Z,30.21794,-93.2501,0,155.2,269,STRATEGIC FORTITUDE,IMO9753387,9V5012,70,5,179,31.82,8.93,70,A,850
24870413,563128800,2023-05-27T20:15:49Z,29.15395,-94.51383,0,81.9,96,MARITIME GRACIOUS,IMO9853527,9V6710,80,1,183,35,11.8,80,A,880
26372107,366954420,2023-05-27T20:16:27Z,27.94076,-82.45637,0,236.8,108,PROVINCETOWN III,IMO9329394,WDB8185,60,0,30,9,1.9,60,A,1405
24726158,368063310,2023-05-27T20:17:03Z,29.95515,-90.06215,0,271.4,20,CITY OF NEW ORLEANS,NA,WDK5276,60,15,59,17,2,60,A,2396
24726293,367387060,2023-05-27T20:17:13Z,29.60289,-89.86643,0.1,125,511,MISS CAITLIN,NA,WCY8575,60,15,13,2.31,1.56,31,A,2384
24738513,366983730,2023-05-27T20:17:46Z,28.90018,-89.30443,23.1,257.7,511,MR LLOYD,IMO8988480,WDH6207,60,15,50,9,3.22,60,A,2335
24730408,563020500,2023-05-27T20:17:52Z,29.73958,-95.27936,0,329.3,156,MERCURY SKY,IMO9796949,9V5148,70,5,21.05,21.05,21.05,70,A,903
25569499,366931000,2023-05-27T20:18:00Z,25.77423,-80.2013,2.6,150.8,154,SONNY,NA,WDG5366,60,0,18,3.2,1.78,99,A,406
25570771,563061100,2023-05-27T20:18:03Z,28.63826,-89.60651,12.3,217.5,215,CHEMICAL ENTERPRISE,IMO9827475,9V5702,82,0,136,22,8.6,82,A,1497
26371629,249086000,2023-05-27T20:18:11Z,29.74644,-95.28495,0,228.2,333,SCOT BREMEN,IMO9260835,9HA4091,80,8,116,18,7.4,80,A,2530
24731112,367387350,2023-05-27T20:18:32Z,25.77301,-80.18095,6.4,259.9,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,554
26370772,367477280,2023-05-27T20:18:51Z,28.92738,-89.52256,13.8,128.1,511,HERO,IMO8964147,WDH2114,60,0,47,9,2.3,60,A,2306
26372764,255805583,2023-05-27T20:18:55Z,26.69172,-93.48479,11.6,316.2,324,CHEM SEA 1,IMO9731729,CQTD,80,0,160,25,6.5,80,A,314
24746308,367633000,2023-05-27T20:20:22Z,30.17583,-93.31866,0,156.3,190,LONESTAR STATE,IMO9697985,WLSY,80,5,178,31.65,8.89,80,A,391
24754108,538009599,2023-05-27T20:21:11Z,29.41155,-93.6241,0,281.3,127,AVANCE POLARIS,IMO9901984,V7A4941,80,1,229,37,8,80,A,868
25576632,367702000,2023-05-27T20:21:27Z,27.84769,-97.05847,8.8,159.2,511,MUSTANG,NA,WDD6245,69,5,19,6,0,69,A,337
25576634,538007356,2023-05-27T20:21:36Z,29.31957,-94.59988,0,331,86,OWL 2,IMO9439307,V7KV5,80,1,129,20,6,80,A,891
24760459,241452000,2023-05-27T20:22:34Z,29.77169,-93.34113,0,161,181,MARAN GAS OLYMPIAS,IMO9732371,SVCL4,80,5,21.05,21.05,21.05,80,A,608
24758463,368014310,2023-05-27T20:22:36Z,27.97658,-82.82491,0,360,511,STARSHIP IV,NA,WDJ8221,60,5,22,4,2.5,60,A,1692
24777134,367598990,2023-05-27T20:23:10Z,29.69158,-91.09848,0,238.1,511,MISS ALLIE,NA,WDH2572,60,0,29,7,2.47,60,A,2379
24761634,367666910,2023-05-27T20:23:50Z,28.39788,-88.20462,0.6,246.5,143,CAJUN IV,IMO9732761,WDH9327,60,0,64,9,2,60,A,1040
24779837,368179260,2023-05-27T20:23:50Z,28.17268,-88.77624,0.1,151.7,65,MILLIE,IMO9732498,WDL9456,79,8,82,17,4.9,79,A,179
24788521,538007687,2023-05-27T20:24:20Z,26.1215,-80.07213,0,162.9,33,YANGTZE FALCON,IMO9626962,V7DU2,79,1,189,32,9.9,79,A,889
25580087,636010915,2023-05-27T20:24:50Z,27.82032,-96.91004,0,277.6,32,STOLT SPAN,IMO9149524,ELVQ7,80,1,162,23,10.1,82,A,882
24770851,636016396,2023-05-27T20:25:01Z,29.74188,-95.20448,0.1,122,113,NAVIGATOR ATLAS,IMO9661558,D5FZ2,80,5,159,24,9.4,80,A,873
26375757,368205140,2023-05-27T20:27:32Z,30.44088,-91.19245,0,43,8,AMERICAN MELODY,NA,NA,60,5,100,17,2.2,60,A,492
24804736,355967000,2023-05-27T20:27:37Z,29.65447,-91.10175,0,352.2,201,GAS INSPIRATION,IMO9333137,3EFX8,80,5,99,17,6,99,A,887
24787453,367090310,2023-05-27T20:27:42Z,29.2548,-89.35692,6.3,294.3,511,SUN OF MAN,NA,WDC8620,60,0,33,7,2.57,67,A,2372
24785938,371823000,2023-05-27T20:28:02Z,29.72311,-95.01975,0,1.2,341,AZALEA GALAXY,IMO9343778,3EEV4,80,5,147,24,9.5,80,A,1262
25586597,368099310,2023-05-27T20:28:26Z,29.1405,-90.19657,0,225,160,RED STAG,IMO9734977,WDK8981,70,5,57,14,3.3,70,A,849
25586422,248392000,2023-05-27T20:28:29Z,26.53625,-79.66242,12.2,345.9,343,MSC SEASIDE,IMO9745366,9HA4638,60,0,323,44,8.5,69,A,1000
25587972,367570970,2023-05-27T20:29:05Z,29.2855,-89.36023,0.3,43.4,511,MISSISSIPPI DELTA,NA,WDG7800,60,0,15,2.67,1.65,50,A,2417
24794770,367037610,2023-05-27T20:29:26Z,29.89083,-89.90833,0.8,360,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,503
24797900,366931000,2023-05-27T20:29:39Z,25.76929,-80.19411,3.4,57.9,60,SONNY,NA,WDG5366,60,0,18,3.2,1.78,99,A,416
25589028,368253470,2023-05-27T20:29:39Z,29.96337,-90.28406,0,351,238,HOS RUNNING BUCK,IMO9645633,WDM9526,79,1,92,20,4,79,A,878
24805580,636017514,2023-05-27T20:30:08Z,26.03048,-79.96966,0.4,259.8,144,MSC CORNELIA,IMO9426817,A8VA3,74,0,294,32,10.7,74,A,1507
24827528,244561000,2023-05-27T20:30:13Z,26.1156,-80.07631,0.1,16.8,52,VANQUISH,IMO9375135,PHOW,70,0,99,15,5.8,79,A,1635
24833929,538009657,2023-05-27T20:30:42Z,29.74459,-95.28393,0.1,154.7,142,CLIPPER MEDWAY,IMO9587221,V7A5005,70,5,181,30,7.5,70,A,1062
24941336,563142600,2023-05-27T20:30:43Z,29.71831,-95.24394,0,299.7,300,GRAMPUS ACE,IMO9584190,9V7576,70,5,180,28,7.5,70,A,1223
24941019,368189190,2023-05-27T20:30:51Z,28.71209,-89.7026,1.1,88,286,DUKE,IMO9264623,WDM2550,70,0,0,0,3.9,70,A,2056
24941025,370361000,2023-05-27T20:31:02Z,27.4889,-96.2975,13.7,299.8,302,HAGEN,IMO9516868,3ESM8,70,0,147,23,8.2,80,A,783
26379897,636019738,2023-05-27T20:31:54Z,27.67927,-96.48836,0.5,284.7,262,HUNTER,IMO9896414,D5VX6,80,0,330,60,13.7,80,A,1256
24826872,354543000,2023-05-27T20:32:35Z,25.80404,-80.256,0,3.4,310,BETTY K VI,IMO8801216,HP5720,70,0,61,12,3.9,70,A,1628
25594812,367677560,2023-05-27T20:33:22Z,27.59972,-83.60335,14.3,91.9,91,BAY STATE,IMO9698018,WBYQ,80,0,186,33.07,9.24,80,A,874
24838279,311000808,2023-05-27T20:35:05Z,27.64256,-82.61784,12.9,217.2,218,ALGOMA INTEGRITY,IMO9405162,C6DX4,70,0,197,32,8.2,70,A,1215
24839005,367134000,2023-05-27T20:35:09Z,24.35794,-81.60714,15.4,253.6,254,OVERSEAS LOS ANGELES,IMO9353539,WABS,80,0,183,32,12.2,80,A,2033
24830545,367652660,2023-05-27T20:35:24Z,29.73749,-93.8824,0,171,511,FOUR C'S,NA,WDH7891,60,0,22,5,2.08,60,A,2383
24839357,367151450,2023-05-27T20:35:59Z,29.34117,-94.77469,10.8,178.2,511,RAY STOKER; JR,IMO9158719,WDJ3395,60,0,80,19,5.05,60,A,1449
25601189,636091186,2023-05-27T20:36:16Z,28.67539,-94.7851,0,236.9,53,HAMBURG STAR,IMO9298325,A8KJ3,80,1,228,32,14.4,80,A,813
24842955,367366390,2023-05-27T20:37:10Z,29.38823,-93.44149,0,283.2,511,MISS LINDA LEE,IMO9556222,WDE5415,60,0,47,8,3.03,60,A,1241
25602174,367387350,2023-05-27T20:38:30Z,25.7778,-80.18559,0.2,260.9,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,565
24863326,367460420,2023-05-27T20:38:44Z,29.5472,-95.04193,0,280.6,511,BAREFOOT BABE,NA,WDF5190,60,15,13,4,1.74,60,B,518
24981742,368199000,2023-05-27T20:39:01Z,26.09351,-80.12223,0,268.4,88,AMERICAN PRIDE,IMO9763863,KAPD,80,5,21.05,21.05,21.05,80,A,951
24851798,563759000,2023-05-27T20:39:30Z,28.61219,-94.1861,1.5,311.1,335,EAGLE KANGAR,IMO9417024,9V8472,80,0,244,42,8.8,80,A,1652
24860107,566996000,2023-05-27T20:39:32Z,29.73349,-95.27639,0.1,166.3,166,CLIPPER I-STAR,IMO9660085,9V7495,70,0,199,32,13,90,A,1806
24852582,309587000,2023-05-27T20:39:36Z,27.63312,-82.55977,0,65,268,PINE ARROW,IMO9107306,C6NZ3,70,5,189,31,12.8,70,A,868
24877732,367419770,2023-05-27T20:39:37Z,29.37341,-91.95721,9.5,297.2,511,MS JANE,IMO8978150,WDE9656,60,0,29,7,2.47,70,A,2262
24983909,636021410,2023-05-27T20:39:45Z,29.32443,-94.61329,0,247.4,91,STOLT HALCON,IMO9376658,5LDV3,80,1,124,20,6.2,80,A,1168
24868659,248895000,2023-05-27T20:39:56Z,29.25295,-94.46995,0,273.9,108,ALYARMOUK,IMO9356438,9HWI9,89,1,249,44,8,89,A,1087
24985113,367037610,2023-05-27T20:39:56Z,29.8905,-89.90855,0.4,260.8,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,512
24988850,367670000,2023-05-27T20:40:54Z,29.13951,-90.20324,0,165.1,340,HARVEY AMERICA,IMO9688477,KHAI,70,0,92,20,5,70,A,1126
24865415,241770000,2023-05-27T20:41:08Z,28.76137,-93.6673,14.1,180.4,178,ATLANTIC,IMO9912139,SVDL8,80,0,274,48,10.3,80,A,1414
24887812,538005167,2023-05-27T20:43:50Z,29.37024,-94.88936,0,166.2,357,NAVE PULSAR,IMO9379313,V7BM3,80,5,183,32,13.3,80,A,823
25611984,368179260,2023-05-27T20:43:59Z,28.17268,-88.77625,0.4,299.4,66,MILLIE,IMO9732498,WDL9456,79,8,82,17,4.9,79,A,195
24876374,538007474,2023-05-27T20:44:01Z,27.62342,-95.72705,11.2,82,83,REAL HAPPINESS,IMO9336036,V7JR9,70,0,224,32,14.1,70,A,1082
26391366,366931000,2023-05-27T20:44:37Z,25.77285,-80.18082,4.6,74.6,79,SONNY,NA,WDG5366,60,0,18,3.2,1.78,99,A,426
24887030,636020277,2023-05-27T20:45:47Z,29.29362,-94.55399,0,87,87,ELKA DELOS,IMO9259290,D5YM5,89,1,183,32,10.3,89,A,868
26393045,245021000,2023-05-27T20:45:51Z,28.88598,-89.33985,0.5,176.5,94,FAIRLANE,IMO9153654,PBFW,70,1,110,20,7.7,70,A,835
24904841,228075700,2023-05-27T20:46:02Z,27.60704,-96.40408,4.3,66.8,66,ANNE,IMO9722936,FIYQ,80,3,333,59.2,15.77,89,A,1588
24893033,538008309,2023-05-27T20:46:23Z,27.82229,-97.19398,0,203.9,16,FRONT NAUSTA,IMO9845714,V7A2222,89,5,333,60,10.8,89,A,1403
24898122,366954420,2023-05-27T20:47:34Z,27.81485,-82.45295,25.3,211.2,216,PROVINCETOWN III,IMO9329394,WDB8185,60,0,30,9,1.9,60,A,1434
24921871,255805583,2023-05-27T20:47:55Z,26.74659,-93.54035,6.6,155,143,CHEM SEA 1,IMO9731729,CQTD,80,0,160,25,6.5,80,A,326
26394914,538005585,2023-05-27T20:49:01Z,29.19668,-94.62312,0,350,106,UACC MIRDIF,IMO9402794,V7FE5,80,1,182,32,12.6,80,A,877
26395981,368269780,2023-05-27T20:49:09Z,29.05117,-88.9701,1.6,222,168,GO GLORY,IMO8998112,WDN3240,70,0,43,12,3,70,A,2418
26402201,367461130,2023-05-27T20:49:31Z,29.69112,-91.09841,0,184.6,511,RENEGADE,IMO9116993,WDF5253,60,15,41,7,2.77,0,A,1550
24925996,563061100,2023-05-27T20:49:44Z,28.55273,-89.68322,12.3,218.6,216,CHEMICAL ENTERPRISE,IMO9827475,9V5702,82,0,136,22,8.6,82,A,1522
24928285,319093800,2023-05-27T20:50:21Z,29.60875,-95.01899,0,138.4,134,STOLT PRIDE,IMO9680073,ZGEX9,80,5,185,32.89,9.2,81,A,1185
26396937,367037610,2023-05-27T20:50:23Z,29.87061,-89.90889,13.6,217.3,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,521
25033786,566690000,2023-05-27T20:50:24Z,27.83357,-97.11499,9.8,78.9,77,EAGLE SAN PEDRO,IMO9594858,9V9334,80,0,274,49,17.2,80,A,1677
24929740,368295110,2023-05-27T20:50:45Z,29.14213,-90.21425,0,247.7,159,HOS ROSEHILL,IMO1323240,WRN6010,70,0,87,18,4.4,70,A,2005
24921237,338601000,2023-05-27T20:51:07Z,29.14587,-90.21182,0,280.3,337,FAST SERVER,IMO9718246,WDH5198,60,5,54,19,2.3,60,A,736
24936836,477176300,2023-05-27T20:51:39Z,29.88985,-89.90792,0,146.2,349,DARYA NOOR,IMO9520912,VRRW2,70,1,190,32,6.3,70,A,917
25048193,370361000,2023-05-27T20:51:51Z,27.53018,-96.37544,13.9,300.2,302,HAGEN,IMO9516868,3ESM8,70,0,147,23,8.2,80,A,801
24943211,367666910,2023-05-27T20:54:11Z,28.39638,-88.19102,0.3,122.7,242,CAJUN IV,IMO9732761,WDH9327,60,0,64,9,2,60,A,1060
24957829,538007722,2023-05-27T20:54:26Z,29.27967,-94.48658,0,360,89,GENCO MADELEINE,IMO9705976,V7OF6,70,1,200,32,10.5,70,A,912
24940463,367192710,2023-05-27T20:54:35Z,29.28539,-89.36015,0,328.6,511,BAR PILOT,NA,WDD7896,60,15,15,5,1.9,50,A,2437
26398534,367362520,2023-05-27T20:54:38Z,29.4158,-88.88537,16.1,205.4,205,CANDY LAND,IMO9407184,WDE5133,60,0,51,9,3.24,90,A,2403
26399190,319106900,2023-05-27T20:54:46Z,29.87161,-89.94576,0,162.6,119,STOLT INTEGRITY,IMO9680097,ZGEY2,80,5,21.05,21.05,21.05,80,A,1103
25067365,563051800,2023-05-27T20:55:15Z,26.14204,-80.02447,4.5,25.5,22,MONTE VERDE,IMO9283239,9V7575,70,0,272,40,10.2,70,A,1829
25073449,367651670,2023-05-27T20:55:28Z,29.25508,-89.43838,0,360,511,BROOKE ELIZABETH,NA,WDH7788,60,15,14,2.49,1.61,0,A,2501
24948288,366931000,2023-05-27T20:56:12Z,25.76813,-80.16643,4.4,114.2,116,SONNY,NA,WDG5366,60,0,18,3.2,1.78,99,A,436
24951443,563326000,2023-05-27T20:56:27Z,27.33897,-96.84559,0,248.2,23,EAGLE KINABALU,IMO9422196,9V8779,80,1,243,42,14.6,80,A,1146
24949142,366508000,2023-05-27T20:56:36Z,25.14074,-84.39239,15.4,307.6,306,OVERSEAS MARTINEZ,IMO9353589,WPAJ,80,0,183,32,12.2,80,A,1228
25628822,248392000,2023-05-27T20:57:20Z,26.6288,-79.68819,12.1,345.4,343,MSC SEASIDE,IMO9745366,9HA4638,60,0,323,44,8.5,69,A,1024
25085650,636017514,2023-05-27T20:57:39Z,26.03035,-79.974,0.4,268.6,153,MSC CORNELIA,IMO9426817,A8VA3,74,0,294,32,10.7,74,A,1531
24969436,538008705,2023-05-27T20:59:01Z,29.20697,-94.66156,0.1,112,81,SOLAR SUZANNE,IMO9877638,V7A2674,80,1,169,25,7.8,80,A,1203
26402741,367037610,2023-05-27T20:59:21Z,29.86478,-89.92913,0.1,360,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,529
24969800,366957490,2023-05-27T20:59:34Z,28.93238,-89.40749,0,107.6,511,WILLIAM H JOHNSON,NA,WDB8368,60,15,15,5,1.9,50,A,2399
24982054,367761740,2023-05-27T21:00:00Z,29.80418,-93.95539,0,360,511,GENERAL PATTON,NA,WDJ2788,70,15,21.05,21.05,21.05,33,A,2417
25632833,367181550,2023-05-27T21:00:01Z,29.85452,-89.98145,0,256.4,511,BELLE CHASSE II,NA,WDD7069,60,0,41,16,3.73,60,A,2402
24975856,319963000,2023-05-27T21:00:04Z,29.74965,-95.09578,0,91.6,47,STOLT ISLAND,IMO9414058,ZCXG7,80,5,182,32,11.9,82,A,1019
24978132,366518000,2023-05-27T21:00:24Z,29.1322,-90.20028,0,54.5,159,ODYSSEA PHOENIX,IMO9668154,WOYY,70,5,93,19,5.8,70,A,1096
24991487,352001189,2023-05-27T21:00:34Z,29.95485,-90.303210000000007,0,169.5,209,EARTH HARMONY,IMO9832470,3E3449,70,1,180,30,5.8,70,A,863
24979463,319499000,2023-05-27T21:01:04Z,29.32625,-94.57555,0,316.6,76,STOLT INSPIRATION,IMO9102083,ZCSP8,80,1,176,31,11.9,85,A,889
24995001,367745620,2023-05-27T21:01:12Z,29.72571,-93.86953,0,183.8,511,MISS COLETTE,IMO8977780,WDI9137,60,8,41,8,2,67,A,2102
24998026,372172000,2023-05-27T21:02:30Z,29.73815,-95.15988,0,139,1,GRAND ACE5,IMO9375317,3EIG9,80,5,183,32,12.2,80,A,1069
24988230,368045410,2023-05-27T21:03:20Z,27.84008,-97.06949,0,143.3,511,JOSEPH F WEBER,IMO1012865430,WDK3453,60,0,46,16,3.3,60,A,2422
25003759,366872110,2023-05-27T21:03:25Z,25.7707,-80.15001,3,302.6,511,HERON,NA,WDB2084,60,0,34,44,9,60,A,2422
25638728,367366390,2023-05-27T21:03:30Z,29.38829,-93.44174,0.2,291.8,511,MISS LINDA LEE,IMO9556222,WDE5415,60,0,47,8,3.03,60,A,1264
25638992,366539000,2023-05-27T21:03:32Z,27.91861,-82.44269,0,83.6,223,OVERSEAS ANACORTES,IMO9353591,KCHV,80,5,183,32,12.2,80,A,610
25000184,636020369,2023-05-27T21:03:41Z,27.77626,-96.85037,0,164.5,27,CYAN NOVA,IMO9534004,D5YW9,80,1,333,60,11.1,80,A,850
25001235,368112000,2023-05-27T21:03:51Z,29.79173,-92.1432,0,360,511,ADRI LAB,IMO8739023,WDF2836,60,15,49,9,3.19,60,A,2344
25008529,368179260,2023-05-27T21:04:00Z,28.17266,-88.77624,0,332.5,66,MILLIE,IMO9732498,WDL9456,79,8,82,17,4.9,79,A,211
25001836,636017833,2023-05-27T21:04:28Z,29.91326,-90.13733,0,230.3,309,STOLT LOTUS,IMO9617648,D5MX5,80,5,183,28,10,83,A,785
25123679,367719730,2023-05-27T21:04:42Z,29.95279,-90.05591,0,289.6,355,COL FRANK X ARMIGER,NA,WDI6539,60,0,26,9,2.61,60,A,2433
25004450,367767480,2023-05-27T21:04:52Z,29.36487,-93.99776,11.2,253.8,511,HOLT T,IMO8978203,WDJ3382,60,0,29,7,2.47,60,A,2421
26412577,367740670,2023-05-27T21:04:53Z,27.84013,-97.06975,0.1,329.6,511,CHARLES W. HEALD,NA,WDI8644,60,0,21.05,21.05,21.05,60,A,2419
25128281,367345040,2023-05-27T21:05:16Z,29.62819,-94.9555,0,360,511,SUN FIGHTER,NA,WYB6722,60,8,18,5,1.98,5,A,2300
25127583,671830000,2023-05-27T21:05:32Z,25.7964,-80.24541,0,360,511,SLINGSHOT,IMO8126549,5VEO6,70,5,63,9,4.5,70,A,820
25642254,367677560,2023-05-27T21:05:33Z,27.59581,-83.4602,14.2,91.7,91,BAY STATE,IMO9698018,WBYQ,80,0,186,33.07,9.24,80,A,904
25029757,212040000,2023-05-27T21:06:00Z,29.5429,-89.76508,0,103,333,UBC TILBURY,IMO9416721,5BXL2,70,1,182,28,10.8,77,A,921
25010194,367140970,2023-05-27T21:06:59Z,29.80388,-93.3492,0,94.9,267,CAMERON NO II,NA,WDD4160,60,0,62,15,4.16,69,A,2410
25025013,367106880,2023-05-27T21:07:02Z,29.9012,-90.0811,0,268.8,341,NEW ROADS,IMO7527980,WDC9803,60,15,45,20,1.5,60,A,2428
26410349,367458840,2023-05-27T21:07:22Z,25.76445,-80.14479,0,360,267,OSPREY,NA,WCZ9995,60,0,50,12,0,60,A,2663
26409448,249086000,2023-05-27T21:07:30Z,29.74652,-95.28502,0,228.2,333,SCOT BREMEN,IMO9260835,9HA4091,80,8,116,18,7.4,80,A,2575
25647261,352001406,2023-05-27T21:07:41Z,26.07457,-80.12087,0,4.7,268,ALANYA-M,IMO9158159,3E2155,70,5,186,30,10.6,70,A,866
25038797,367598990,2023-05-27T21:08:01Z,29.6914,-91.09844,0,266.8,511,MISS ALLIE,NA,WDH2572,60,0,29,7,2.47,60,A,2418
25138956,367151450,2023-05-27T21:08:10Z,29.36084,-94.78024,3.9,11.1,511,RAY STOKER; JR,IMO9158719,WDJ3395,60,0,80,19,5.05,60,A,1477
25032351,366931000,2023-05-27T21:08:15Z,25.76517,-80.1506,4.6,91.4,94,SONNY,NA,WDG5366,60,0,18,3.2,1.78,99,A,446
25032468,367640910,2023-05-27T21:08:16Z,29.69098,-91.09843,0.13,360,511,MASON G,IMO9773076,WDH6713,60,0,48,9,2.5,40,A,2425
25020042,367090270,2023-05-27T21:08:44Z,29.87425,-90.0722,0,360,511,TITUS,NA,WCV9471,60,0,31,7,2.52,99,A,2396
25035898,367134000,2023-05-27T21:08:45Z,24.33609,-81.76002,14.9,266.5,267,OVERSEAS LOS ANGELES,IMO9353539,WABS,80,0,183,32,12.2,80,A,2064
25034547,636021073,2023-05-27T21:09:04Z,29.22483,-94.67094,0,250,81,PROGRESS,IMO9611577,5LCD4,70,1,177,28,6,70,A,899
25022619,257087080,2023-05-27T21:09:10Z,29.73067,-95.27556,0,15.6,164,ORION,IMO9495935,LAIS8,70,5,189,32,10.5,70,A,916
25047221,311000808,2023-05-27T21:09:17Z,27.60575,-82.74811,13.3,280.6,284,ALGOMA INTEGRITY,IMO9405162,C6DX4,70,0,197,32,8.2,70,A,1246
25023191,367037610,2023-05-27T21:09:20Z,29.86478,-89.92909,0,360,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,538
26410516,367188610,2023-05-27T21:09:25Z,27.94191,-82.44901,0,246.2,511,STARSHIP II,NA,WDD7601,60,0,35,7,2.62,60,A,2413
25023153,367387350,2023-05-27T21:09:33Z,25.78018,-80.18118,5.7,28.1,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,577
25026746,563128800,2023-05-27T21:09:49Z,29.15441,-94.51372,0,82.9,112,MARITIME GRACIOUS,IMO9853527,9V6710,80,1,183,35,11.8,80,A,898
25030428,538009198,2023-05-27T21:10:02Z,29.24603,-94.45439,0,338.9,83,PACIFIC RUBY,IMO9893034,V7A4440,80,1,250,44,10.9,80,A,1101
25044298,366983730,2023-05-27T21:10:12Z,29.01727,-89.3416,17.4,34.4,511,MR LLOYD,IMO8988480,WDH6207,60,15,50,9,3.22,60,A,2383
25043553,241452000,2023-05-27T21:10:34Z,29.77167,-93.34114,0,120.5,181,MARAN GAS OLYMPIAS,IMO9732371,SVCL4,80,5,21.05,21.05,21.05,80,A,624
25156702,367053620,2023-05-27T21:11:31Z,29.60302,-89.8668,0,280.8,511,MISS EFFIE,NA,WYR3654,60,0,13,4,1.74,30,A,2371
25059850,370361000,2023-05-27T21:11:42Z,27.56565,-96.45137,13.9,295.9,297,HAGEN,IMO9516868,3ESM8,70,0,147,23,8.2,80,A,818
25650968,367477280,2023-05-27T21:11:46Z,28.90218,-89.33043,13.1,75,511,HERO,IMO8964147,WDH2114,60,0,47,9,2.3,60,A,2352
25035618,338196024,2023-05-27T21:11:54Z,25.99125,-80.12011,0,360,511,GRAND PRINCESS,NA,WDH7485,69,0,39,12,2.5,69,A,2395
26413956,477137600,2023-05-27T21:12:02Z,28.44636,-93.06748,13.2,322,324,ORIENTAL JUBILEE,IMO9763813,VRPP5,80,0,225,40,10.97,80,A,459
25036369,367387060,2023-05-27T21:12:35Z,29.60288,-89.86647,0,145.6,511,MISS CAITLIN,NA,WCY8575,60,15,13,2.31,1.56,31,A,2433
25052412,636010915,2023-05-27T21:12:46Z,27.82027,-96.90981,0,216,26,STOLT SPAN,IMO9149524,ELVQ7,80,1,162,23,10.1,82,A,898
25038281,577278000,2023-05-27T21:12:50Z,29.91247,-90.12222,0,6.1,282,GOLDEN GLORY,IMO9700885,YJTX8,70,5,199,32,13,70,A,451
25658887,563759000,2023-05-27T21:13:04Z,28.62376,-94.19512,1.6,329.2,24,EAGLE KANGAR,IMO9417024,9V8472,80,0,244,42,8.8,80,A,1680
25043082,563136900,2023-05-27T21:13:09Z,29.74643,-95.18775,0,90.8,79,CLEAROCEAN HICKORY,IMO9916616,9V7209,80,5,183,32,8,80,A,1122
25045705,368063310,2023-05-27T21:13:52Z,29.95515,-90.06215,0,244.2,20,CITY OF NEW ORLEANS,NA,WDK5276,60,15,59,17,2,60,A,2446
25060407,244561000,2023-05-27T21:15:03Z,26.11556,-80.07625,0.1,222.3,51,VANQUISH,IMO9375135,PHOW,70,0,99,15,5.8,79,A,1674
25083687,538007356,2023-05-27T21:15:37Z,29.31958,-94.59985,0,116,93,OWL 2,IMO9439307,V7KV5,80,1,129,20,6,80,A,909
25079814,366273000,2023-05-27T21:16:17Z,30.03566,-94.03644,0,174.9,66,OVERSEAS TEXAS CITY,IMO9353553,WHED,80,5,183,32,12.2,80,A,763
25072288,367021170,2023-05-27T21:16:27Z,29.11824,-90.20637,0,338.7,511,RAYMOND M,IMO8998162,WDC4224,60,0,44,8,2.4,60,A,1995
25090897,367666910,2023-05-27T21:16:50Z,28.39638,-88.19096,0.3,114.8,241,CAJUN IV,IMO9732761,WDH9327,60,0,64,9,2,60,A,1079
25072299,228075700,2023-05-27T21:16:51Z,27.62118,-96.36785,4.4,67.6,68,ANNE,IMO9722936,FIYQ,80,3,333,59.2,15.77,89,A,1614
25073185,366954420,2023-05-27T21:17:06Z,27.77637,-82.63029,0,273.5,294,PROVINCETOWN III,IMO9329394,WDB8185,60,0,30,9,1.9,60,A,1463
25663101,311070400,2023-05-27T21:18:11Z,27.63345,-82.55881,0.1,150.1,0,AFRICAN OSPREY,IMO9612143,C6ZW9,70,5,180,30,10.1,70,A,992
